Plantation year,Plot,height (cm),canopy width 1 (cm),canopy width 2 (cm),crown area (m2),CD Chatting (m),Chatting AGB       (kg),Chatting AGB (Mg/ha),Comley & McGuinness planted BGB            (kg),Comley & McGuinness planted BGB    (Mg/ha),Total tree (kg),Total tree (Mg/ha),Chatting AGC       (kg C),Chatting AGC (Mg C/ha),Comley & McGuinness planted BGC           (kg C),Comley & McGuinness planted BGC    (Mg C/ha),Total tree (kg C),Total tree (Mg C/ha),plot size (m2)
2020,6,29,8,4,0.003,0.06,0.004,0,0.004,0,0.007,0,0.002,0,0.001,0,0.003,0,153.938
2017,25,29,6,5,0.002,0.06,0.003,0,0.003,0,0.006,0,0.002,0,0.001,0,0.003,0,153.938
2020,9,29,7,4,0.002,0.06,0.003,0,0.003,0,0.006,0,0.002,0,0.001,0,0.003,0,153.938
2020,9,29,5,6,0.002,0.06,0.003,0,0.003,0,0.006,0,0.002,0,0.001,0,0.003,0,153.938
2020,26,29,7,4,0.002,0.06,0.003,0,0.003,0,0.006,0,0.002,0,0.001,0,0.003,0,153.938
2020,26,29,7,4,0.002,0.06,0.003,0,0.003,0,0.006,0,0.002,0,0.001,0,0.003,0,153.938
2020,27,29,8,3,0.002,0.06,0.003,0,0.003,0,0.006,0,0.002,0,0.001,0,0.003,0,153.938
2020,7,29,6,4,0.002,0.05,0.003,0,0.002,0,0.005,0,0.001,0,0.001,0,0.002,0,153.938
2020,28,29,7,3,0.002,0.05,0.003,0,0.002,0,0.005,0,0.001,0,0.001,0,0.002,0,153.938
2017,25,29,4,4,0.001,0.04,0.002,0,0.001,0,0.003,0,0.001,0,0.001,0,0.001,0,153.938
2020,31,29,4,4,0.001,0.04,0.002,0,0.001,0,0.003,0,0.001,0,0.001,0,0.001,0,153.938
2017,25,29,4,2,0.001,0.03,0.001,0,0.001,0,0.002,0,0,0,0,0,0.001,0,153.938
2020,9,29,3,3,0.001,0.03,0.001,0,0.001,0,0.002,0,0,0,0,0,0.001,0,153.938
2020,17,29,4,2,0.001,0.03,0.001,0,0.001,0,0.002,0,0,0,0,0,0.001,0,153.938
2020,35,28,40,46,0.145,0.43,0.26,0.017,0.24,0.016,0.501,0.033,0.125,0.008,0.094,0.006,0.219,0.014,153.938
2020,24,28,42,43,0.142,0.43,0.254,0.016,0.234,0.015,0.488,0.032,0.122,0.008,0.091,0.006,0.213,0.014,153.938
2020,36,28,46,38,0.139,0.42,0.248,0.016,0.229,0.015,0.476,0.031,0.119,0.008,0.089,0.006,0.208,0.014,153.938
2020,11,28,47,35,0.132,0.41,0.235,0.015,0.217,0.014,0.452,0.029,0.113,0.007,0.085,0.005,0.198,0.013,153.938
2020,35,28,47,32,0.123,0.4,0.217,0.014,0.2,0.013,0.418,0.027,0.104,0.007,0.078,0.005,0.182,0.012,153.938
2017,34,28,39,38,0.116,0.39,0.206,0.013,0.19,0.012,0.395,0.026,0.099,0.006,0.074,0.005,0.173,0.011,153.938
2020,1,28,37,40,0.116,0.39,0.206,0.013,0.19,0.012,0.395,0.026,0.099,0.006,0.074,0.005,0.173,0.011,153.938
2017,34,28,44,32,0.113,0.38,0.2,0.013,0.184,0.012,0.384,0.025,0.096,0.006,0.072,0.005,0.168,0.011,153.938
2020,39,28,40,32,0.102,0.36,0.178,0.012,0.164,0.011,0.342,0.022,0.085,0.006,0.064,0.004,0.15,0.01,153.938
2020,17,28,34,37,0.099,0.36,0.173,0.011,0.159,0.01,0.332,0.022,0.083,0.005,0.062,0.004,0.145,0.009,153.938
2020,45,28,41,27,0.091,0.34,0.158,0.01,0.145,0.009,0.303,0.02,0.076,0.005,0.057,0.004,0.132,0.009,153.938
2020,11,28,36,31,0.088,0.34,0.153,0.01,0.141,0.009,0.293,0.019,0.073,0.005,0.055,0.004,0.128,0.008,153.938
2020,36,28,37,27,0.08,0.32,0.138,0.009,0.128,0.008,0.266,0.017,0.066,0.004,0.05,0.003,0.116,0.008,153.938
2020,37,28,34,30,0.08,0.32,0.138,0.009,0.128,0.008,0.266,0.017,0.066,0.004,0.05,0.003,0.116,0.008,153.938
2020,4,28,26,33,0.068,0.3,0.116,0.008,0.107,0.007,0.224,0.015,0.056,0.004,0.042,0.003,0.098,0.006,153.938
2020,37,28,32,27,0.068,0.3,0.116,0.008,0.107,0.007,0.224,0.015,0.056,0.004,0.042,0.003,0.098,0.006,153.938
2020,1,28,37,22,0.068,0.3,0.116,0.008,0.107,0.007,0.224,0.015,0.056,0.004,0.042,0.003,0.098,0.006,153.938
2020,1,28,30,29,0.068,0.3,0.116,0.008,0.107,0.007,0.224,0.015,0.056,0.004,0.042,0.003,0.098,0.006,153.938
2020,17,28,36,23,0.068,0.3,0.116,0.008,0.107,0.007,0.224,0.015,0.056,0.004,0.042,0.003,0.098,0.006,153.938
2020,17,28,50,8,0.066,0.29,0.112,0.007,0.103,0.007,0.216,0.014,0.054,0.003,0.04,0.003,0.094,0.006,153.938
2020,11,28,30,27,0.064,0.29,0.108,0.007,0.1,0.006,0.208,0.013,0.052,0.003,0.039,0.003,0.091,0.006,153.938
2020,32,28,30,25,0.059,0.28,0.1,0.006,0.092,0.006,0.192,0.012,0.048,0.003,0.036,0.002,0.084,0.005,153.938
2017,23,28,34,20,0.057,0.27,0.096,0.006,0.089,0.006,0.185,0.012,0.046,0.003,0.035,0.002,0.081,0.005,153.938
2010,7,28,29,24,0.055,0.27,0.092,0.006,0.085,0.006,0.178,0.012,0.044,0.003,0.033,0.002,0.078,0.005,153.938
2020,1,28,32,21,0.055,0.27,0.092,0.006,0.085,0.006,0.178,0.012,0.044,0.003,0.033,0.002,0.078,0.005,153.938
2020,20,28,29,22,0.051,0.26,0.085,0.006,0.079,0.005,0.164,0.011,0.041,0.003,0.031,0.002,0.071,0.005,153.938
2020,19,28,20,30,0.049,0.25,0.082,0.005,0.075,0.005,0.157,0.01,0.039,0.003,0.029,0.002,0.069,0.004,153.938
2020,36,28,29,21,0.049,0.25,0.082,0.005,0.075,0.005,0.157,0.01,0.039,0.003,0.029,0.002,0.069,0.004,153.938
2020,6,28,32,17,0.047,0.25,0.078,0.005,0.072,0.005,0.15,0.01,0.038,0.002,0.028,0.002,0.066,0.004,153.938
2019,4,28,34,14,0.045,0.24,0.075,0.005,0.069,0.004,0.144,0.009,0.036,0.002,0.027,0.002,0.063,0.004,153.938
2020,1,28,23,25,0.045,0.24,0.075,0.005,0.069,0.004,0.144,0.009,0.036,0.002,0.027,0.002,0.063,0.004,153.938
2017,29,28,25,22,0.043,0.24,0.071,0.005,0.066,0.004,0.137,0.009,0.034,0.002,0.026,0.002,0.06,0.004,153.938
2020,25,28,25,20,0.04,0.23,0.065,0.004,0.06,0.004,0.125,0.008,0.031,0.002,0.023,0.002,0.055,0.004,153.938
2017,25,28,23,20,0.036,0.22,0.059,0.004,0.055,0.004,0.114,0.007,0.028,0.002,0.021,0.001,0.05,0.003,153.938
2019,8,28,19,24,0.036,0.22,0.059,0.004,0.055,0.004,0.114,0.007,0.028,0.002,0.021,0.001,0.05,0.003,153.938
2020,28,28,25,18,0.036,0.22,0.059,0.004,0.055,0.004,0.114,0.007,0.028,0.002,0.021,0.001,0.05,0.003,153.938
2020,21,28,24,17,0.033,0.21,0.053,0.003,0.049,0.003,0.103,0.007,0.026,0.002,0.019,0.001,0.045,0.003,153.938
2020,35,28,20,21,0.033,0.21,0.053,0.003,0.049,0.003,0.103,0.007,0.026,0.002,0.019,0.001,0.045,0.003,153.938
2020,39,28,25,16,0.033,0.21,0.053,0.003,0.049,0.003,0.103,0.007,0.026,0.002,0.019,0.001,0.045,0.003,153.938
2020,23,28,30,10,0.031,0.2,0.051,0.003,0.047,0.003,0.097,0.006,0.024,0.002,0.018,0.001,0.043,0.003,153.938
2019,4,28,25,13,0.028,0.19,0.045,0.003,0.042,0.003,0.087,0.006,0.022,0.001,0.016,0.001,0.038,0.002,153.938
2020,18,28,19,18,0.027,0.19,0.043,0.003,0.04,0.003,0.082,0.005,0.021,0.001,0.015,0.001,0.036,0.002,153.938
2020,13,28,20,14,0.023,0.17,0.036,0.002,0.033,0.002,0.069,0.004,0.017,0.001,0.013,0.001,0.03,0.002,153.938
2020,14,28,22,12,0.023,0.17,0.036,0.002,0.033,0.002,0.069,0.004,0.017,0.001,0.013,0.001,0.03,0.002,153.938
2020,32,28,16,18,0.023,0.17,0.036,0.002,0.033,0.002,0.069,0.004,0.017,0.001,0.013,0.001,0.03,0.002,153.938
2020,26,28,19,12,0.019,0.16,0.029,0.002,0.027,0.002,0.056,0.004,0.014,0.001,0.011,0.001,0.025,0.002,153.938
2020,15,28,20,10,0.018,0.15,0.027,0.002,0.025,0.002,0.053,0.003,0.013,0.001,0.01,0.001,0.023,0.001,153.938
2020,17,28,21,9,0.018,0.15,0.027,0.002,0.025,0.002,0.053,0.003,0.013,0.001,0.01,0.001,0.023,0.001,153.938
2020,9,28,15,14,0.017,0.15,0.025,0.002,0.023,0.002,0.049,0.003,0.012,0.001,0.009,0.001,0.021,0.001,153.938
2020,9,28,10,17,0.014,0.14,0.022,0.001,0.02,0.001,0.042,0.003,0.01,0.001,0.008,0.001,0.018,0.001,153.938
2020,39,28,14,12,0.013,0.13,0.02,0.001,0.019,0.001,0.039,0.003,0.01,0.001,0.007,0,0.017,0.001,153.938
2020,23,28,15,10,0.012,0.13,0.019,0.001,0.017,0.001,0.036,0.002,0.009,0.001,0.007,0,0.016,0.001,153.938
2020,26,28,16,9,0.012,0.13,0.019,0.001,0.017,0.001,0.036,0.002,0.009,0.001,0.007,0,0.016,0.001,153.938
2020,23,28,10,13,0.01,0.12,0.015,0.001,0.014,0.001,0.03,0.002,0.007,0,0.006,0,0.013,0.001,153.938
2020,26,28,13,10,0.01,0.12,0.015,0.001,0.014,0.001,0.03,0.002,0.007,0,0.006,0,0.013,0.001,153.938
2020,9,28,15,7,0.01,0.11,0.014,0.001,0.013,0.001,0.027,0.002,0.007,0,0.005,0,0.012,0.001,153.938
2020,23,28,12,10,0.01,0.11,0.014,0.001,0.013,0.001,0.027,0.002,0.007,0,0.005,0,0.012,0.001,153.938
2020,31,28,14,8,0.01,0.11,0.014,0.001,0.013,0.001,0.027,0.002,0.007,0,0.005,0,0.012,0.001,153.938
2020,43,28,14,8,0.01,0.11,0.014,0.001,0.013,0.001,0.027,0.002,0.007,0,0.005,0,0.012,0.001,153.938
2019,1,28,11,10,0.009,0.11,0.013,0.001,0.012,0.001,0.025,0.002,0.006,0,0.005,0,0.011,0.001,153.938
2020,8,28,10,11,0.009,0.11,0.013,0.001,0.012,0.001,0.025,0.002,0.006,0,0.005,0,0.011,0.001,153.938
2020,36,28,11,10,0.009,0.11,0.013,0.001,0.012,0.001,0.025,0.002,0.006,0,0.005,0,0.011,0.001,153.938
2020,23,28,10,10,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2020,23,28,9,11,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2020,26,28,7,12,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2020,8,28,10,8,0.006,0.09,0.009,0.001,0.008,0.001,0.018,0.001,0.004,0,0.003,0,0.008,0.001,153.938
2020,26,28,12,6,0.006,0.09,0.009,0.001,0.008,0.001,0.018,0.001,0.004,0,0.003,0,0.008,0.001,153.938
2020,32,28,12,6,0.006,0.09,0.009,0.001,0.008,0.001,0.018,0.001,0.004,0,0.003,0,0.008,0.001,153.938
2020,31,28,8,9,0.006,0.09,0.008,0.001,0.007,0,0.016,0.001,0.004,0,0.003,0,0.007,0,153.938
2020,32,28,10,6,0.005,0.08,0.007,0,0.007,0,0.014,0.001,0.003,0,0.003,0,0.006,0,153.938
2020,17,28,8,7,0.004,0.08,0.006,0,0.006,0,0.012,0.001,0.003,0,0.002,0,0.005,0,153.938
2020,4,28,7,5,0.003,0.06,0.004,0,0.004,0,0.007,0,0.002,0,0.001,0,0.003,0,153.938
2020,12,28,9,3,0.003,0.06,0.004,0,0.004,0,0.007,0,0.002,0,0.001,0,0.003,0,153.938
2020,31,28,7,4,0.002,0.06,0.003,0,0.003,0,0.006,0,0.002,0,0.001,0,0.003,0,153.938
2020,45,28,7,4,0.002,0.06,0.003,0,0.003,0,0.006,0,0.002,0,0.001,0,0.003,0,153.938
2020,6,28,6,4,0.002,0.05,0.003,0,0.002,0,0.005,0,0.001,0,0.001,0,0.002,0,153.938
2020,12,28,3,6,0.002,0.05,0.002,0,0.002,0,0.004,0,0.001,0,0.001,0,0.002,0,153.938
2020,12,28,5,3,0.001,0.04,0.002,0,0.001,0,0.003,0,0.001,0,0.001,0,0.001,0,153.938
2020,16,28,4,4,0.001,0.04,0.002,0,0.001,0,0.003,0,0.001,0,0.001,0,0.001,0,153.938
2020,19,27,35,90,0.307,0.63,0.58,0.038,0.535,0.035,1.115,0.072,0.278,0.018,0.209,0.014,0.487,0.032,153.938
2020,36,27,53,54,0.225,0.54,0.416,0.027,0.384,0.025,0.799,0.052,0.199,0.013,0.15,0.01,0.349,0.023,153.938
2020,17,27,60,41,0.2,0.51,0.367,0.024,0.339,0.022,0.706,0.046,0.176,0.011,0.132,0.009,0.309,0.02,153.938
2020,17,27,47,50,0.185,0.49,0.337,0.022,0.311,0.02,0.648,0.042,0.162,0.011,0.121,0.008,0.283,0.018,153.938
2020,36,27,50,46,0.181,0.48,0.33,0.021,0.304,0.02,0.634,0.041,0.158,0.01,0.119,0.008,0.277,0.018,153.938
2020,19,27,47,40,0.149,0.44,0.267,0.017,0.246,0.016,0.513,0.033,0.128,0.008,0.096,0.006,0.224,0.015,153.938
2017,35,27,55,31,0.145,0.43,0.26,0.017,0.24,0.016,0.501,0.033,0.125,0.008,0.094,0.006,0.219,0.014,153.938
2020,7,27,38,45,0.135,0.42,0.241,0.016,0.223,0.014,0.464,0.03,0.116,0.008,0.087,0.006,0.203,0.013,153.938
2020,27,27,41,40,0.129,0.41,0.229,0.015,0.211,0.014,0.44,0.029,0.11,0.007,0.082,0.005,0.192,0.012,153.938
2020,35,27,41,38,0.123,0.4,0.217,0.014,0.2,0.013,0.418,0.027,0.104,0.007,0.078,0.005,0.182,0.012,153.938
2020,14,27,38,40,0.119,0.39,0.211,0.014,0.195,0.013,0.406,0.026,0.101,0.007,0.076,0.005,0.177,0.012,153.938
2020,27,27,43,35,0.119,0.39,0.211,0.014,0.195,0.013,0.406,0.026,0.101,0.007,0.076,0.005,0.177,0.012,153.938
2020,19,27,40,36,0.113,0.38,0.2,0.013,0.184,0.012,0.384,0.025,0.096,0.006,0.072,0.005,0.168,0.011,153.938
2020,30,27,34,42,0.113,0.38,0.2,0.013,0.184,0.012,0.384,0.025,0.096,0.006,0.072,0.005,0.168,0.011,153.938
2017,34,27,44,31,0.11,0.38,0.194,0.013,0.179,0.012,0.374,0.024,0.093,0.006,0.07,0.005,0.163,0.011,153.938
2020,5,27,38,34,0.102,0.36,0.178,0.012,0.164,0.011,0.342,0.022,0.085,0.006,0.064,0.004,0.15,0.01,153.938
2017,28,27,44,26,0.096,0.35,0.168,0.011,0.155,0.01,0.322,0.021,0.08,0.005,0.06,0.004,0.141,0.009,153.938
2020,1,27,40,30,0.096,0.35,0.168,0.011,0.155,0.01,0.322,0.021,0.08,0.005,0.06,0.004,0.141,0.009,153.938
2017,34,27,27,41,0.091,0.34,0.158,0.01,0.145,0.009,0.303,0.02,0.076,0.005,0.057,0.004,0.132,0.009,153.938
2020,14,27,28,33,0.073,0.31,0.125,0.008,0.115,0.007,0.24,0.016,0.06,0.004,0.045,0.003,0.105,0.007,153.938
2020,3,27,27,29,0.062,0.28,0.104,0.007,0.096,0.006,0.2,0.013,0.05,0.003,0.037,0.002,0.087,0.006,153.938
2020,6,27,30,24,0.057,0.27,0.096,0.006,0.089,0.006,0.185,0.012,0.046,0.003,0.035,0.002,0.081,0.005,153.938
2020,37,27,30,21,0.051,0.26,0.085,0.006,0.079,0.005,0.164,0.011,0.041,0.003,0.031,0.002,0.071,0.005,153.938
2017,25,27,27,22,0.047,0.25,0.078,0.005,0.072,0.005,0.15,0.01,0.038,0.002,0.028,0.002,0.066,0.004,153.938
2017,34,27,28,20,0.045,0.24,0.075,0.005,0.069,0.004,0.144,0.009,0.036,0.002,0.027,0.002,0.063,0.004,153.938
2020,4,27,26,21,0.043,0.24,0.071,0.005,0.066,0.004,0.137,0.009,0.034,0.002,0.026,0.002,0.06,0.004,153.938
2020,12,27,27,19,0.042,0.23,0.068,0.004,0.063,0.004,0.131,0.009,0.033,0.002,0.025,0.002,0.057,0.004,153.938
2020,16,27,22,24,0.042,0.23,0.068,0.004,0.063,0.004,0.131,0.009,0.033,0.002,0.025,0.002,0.057,0.004,153.938
2020,19,27,17,29,0.042,0.23,0.068,0.004,0.063,0.004,0.131,0.009,0.033,0.002,0.025,0.002,0.057,0.004,153.938
2019,6,27,25,20,0.04,0.23,0.065,0.004,0.06,0.004,0.125,0.008,0.031,0.002,0.023,0.002,0.055,0.004,153.938
2020,39,27,25,20,0.04,0.23,0.065,0.004,0.06,0.004,0.125,0.008,0.031,0.002,0.023,0.002,0.055,0.004,153.938
2020,27,27,23,19,0.035,0.21,0.056,0.004,0.052,0.003,0.108,0.007,0.027,0.002,0.02,0.001,0.047,0.003,153.938
2020,8,27,25,12,0.027,0.19,0.043,0.003,0.04,0.003,0.082,0.005,0.021,0.001,0.015,0.001,0.036,0.002,153.938
2019,7,27,20,14,0.023,0.17,0.036,0.002,0.033,0.002,0.069,0.004,0.017,0.001,0.013,0.001,0.03,0.002,153.938
2020,9,27,18,14,0.02,0.16,0.031,0.002,0.029,0.002,0.06,0.004,0.015,0.001,0.011,0.001,0.026,0.002,153.938
2020,13,27,22,10,0.02,0.16,0.031,0.002,0.029,0.002,0.06,0.004,0.015,0.001,0.011,0.001,0.026,0.002,153.938
2020,19,27,20,11,0.019,0.16,0.029,0.002,0.027,0.002,0.056,0.004,0.014,0.001,0.011,0.001,0.025,0.002,153.938
2020,23,27,14,13,0.014,0.14,0.022,0.001,0.02,0.001,0.042,0.003,0.01,0.001,0.008,0.001,0.018,0.001,153.938
2020,9,27,10,14,0.011,0.12,0.017,0.001,0.016,0.001,0.033,0.002,0.008,0.001,0.006,0,0.014,0.001,153.938
2020,11,27,14,9,0.01,0.12,0.015,0.001,0.014,0.001,0.03,0.002,0.007,0,0.006,0,0.013,0.001,153.938
2020,23,27,14,6,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2020,31,27,11,9,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2017,28,27,10,9,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2020,9,27,9,10,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2020,9,27,10,9,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2020,9,27,9,10,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2020,17,27,11,8,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2017,25,27,10,8,0.006,0.09,0.009,0.001,0.008,0.001,0.018,0.001,0.004,0,0.003,0,0.008,0.001,153.938
2020,9,27,11,7,0.006,0.09,0.009,0.001,0.008,0.001,0.018,0.001,0.004,0,0.003,0,0.008,0.001,153.938
2020,26,27,11,7,0.006,0.09,0.009,0.001,0.008,0.001,0.018,0.001,0.004,0,0.003,0,0.008,0.001,153.938
2020,31,27,11,7,0.006,0.09,0.009,0.001,0.008,0.001,0.018,0.001,0.004,0,0.003,0,0.008,0.001,153.938
2020,16,27,10,7,0.006,0.09,0.008,0.001,0.007,0,0.016,0.001,0.004,0,0.003,0,0.007,0,153.938
2017,26,27,7,9,0.005,0.08,0.007,0,0.007,0,0.014,0.001,0.003,0,0.003,0,0.006,0,153.938
2020,9,27,10,6,0.005,0.08,0.007,0,0.007,0,0.014,0.001,0.003,0,0.003,0,0.006,0,153.938
2020,40,27,8,6,0.004,0.07,0.005,0,0.005,0,0.01,0.001,0.003,0,0.002,0,0.004,0,153.938
2020,13,27,7,6,0.003,0.07,0.005,0,0.004,0,0.009,0.001,0.002,0,0.002,0,0.004,0,153.938
2020,18,27,8,5,0.003,0.07,0.005,0,0.004,0,0.009,0.001,0.002,0,0.002,0,0.004,0,153.938
2020,40,27,7,5,0.003,0.06,0.004,0,0.004,0,0.007,0,0.002,0,0.001,0,0.003,0,153.938
2020,6,27,6,4,0.002,0.05,0.003,0,0.002,0,0.005,0,0.001,0,0.001,0,0.002,0,153.938
2020,27,27,7,3,0.002,0.05,0.003,0,0.002,0,0.005,0,0.001,0,0.001,0,0.002,0,153.938
2020,37,27,6,4,0.002,0.05,0.003,0,0.002,0,0.005,0,0.001,0,0.001,0,0.002,0,153.938
2017,26,27,5,4,0.002,0.05,0.002,0,0.002,0,0.004,0,0.001,0,0.001,0,0.002,0,153.938
2020,19,27,4,4,0.001,0.04,0.002,0,0.001,0,0.003,0,0.001,0,0.001,0,0.001,0,153.938
2020,37,27,3,4,0.001,0.04,0.001,0,0.001,0,0.002,0,0.001,0,0,0,0.001,0,153.938
2020,31,27,4,2,0.001,0.03,0.001,0,0.001,0,0.002,0,0,0,0,0,0.001,0,153.938
2017,26,27,2,3,0,0.03,0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,153.938
2020,3,26,86,57,0.402,0.72,0.773,0.05,0.714,0.046,1.487,0.097,0.371,0.024,0.278,0.018,0.649,0.042,153.938
2020,8,26,66,64,0.332,0.65,0.63,0.041,0.582,0.038,1.212,0.079,0.303,0.02,0.227,0.015,0.53,0.034,153.938
2020,36,26,47,33,0.126,0.4,0.223,0.014,0.206,0.013,0.429,0.028,0.107,0.007,0.08,0.005,0.187,0.012,153.938
2020,31,26,39,35,0.108,0.37,0.189,0.012,0.174,0.011,0.363,0.024,0.091,0.006,0.068,0.004,0.159,0.01,153.938
2020,1,26,33,38,0.099,0.36,0.173,0.011,0.159,0.01,0.332,0.022,0.083,0.005,0.062,0.004,0.145,0.009,153.938
2020,1,26,44,26,0.096,0.35,0.168,0.011,0.155,0.01,0.322,0.021,0.08,0.005,0.06,0.004,0.141,0.009,153.938
2020,4,26,35,34,0.093,0.35,0.163,0.011,0.15,0.01,0.313,0.02,0.078,0.005,0.059,0.004,0.137,0.009,153.938
2020,20,26,40,25,0.083,0.33,0.143,0.009,0.132,0.009,0.275,0.018,0.069,0.004,0.051,0.003,0.12,0.008,153.938
2020,1,26,30,31,0.073,0.31,0.125,0.008,0.115,0.007,0.24,0.016,0.06,0.004,0.045,0.003,0.105,0.007,153.938
2020,44,26,40,19,0.068,0.3,0.116,0.008,0.107,0.007,0.224,0.015,0.056,0.004,0.042,0.003,0.098,0.006,153.938
2020,46,26,28,30,0.066,0.29,0.112,0.007,0.103,0.007,0.216,0.014,0.054,0.003,0.04,0.003,0.094,0.006,153.938
2017,34,26,50,7,0.064,0.29,0.108,0.007,0.1,0.006,0.208,0.013,0.052,0.003,0.039,0.003,0.091,0.006,153.938
2017,25,26,33,22,0.059,0.28,0.1,0.006,0.092,0.006,0.192,0.012,0.048,0.003,0.036,0.002,0.084,0.005,153.938
2020,6,26,25,28,0.055,0.27,0.092,0.006,0.085,0.006,0.178,0.012,0.044,0.003,0.033,0.002,0.078,0.005,153.938
2020,19,26,21,30,0.051,0.26,0.085,0.006,0.079,0.005,0.164,0.011,0.041,0.003,0.031,0.002,0.071,0.005,153.938
2020,42,26,27,24,0.051,0.26,0.085,0.006,0.079,0.005,0.164,0.011,0.041,0.003,0.031,0.002,0.071,0.005,153.938
2020,14,26,30,20,0.049,0.25,0.082,0.005,0.075,0.005,0.157,0.01,0.039,0.003,0.029,0.002,0.069,0.004,153.938
2020,5,26,28,18,0.042,0.23,0.068,0.004,0.063,0.004,0.131,0.009,0.033,0.002,0.025,0.002,0.057,0.004,153.938
2020,23,26,23,22,0.04,0.23,0.065,0.004,0.06,0.004,0.125,0.008,0.031,0.002,0.023,0.002,0.055,0.004,153.938
2020,31,26,17,19,0.025,0.18,0.04,0.003,0.037,0.002,0.078,0.005,0.019,0.001,0.015,0.001,0.034,0.002,153.938
2020,33,26,15,19,0.023,0.17,0.036,0.002,0.033,0.002,0.069,0.004,0.017,0.001,0.013,0.001,0.03,0.002,153.938
2020,19,26,16,17,0.021,0.17,0.034,0.002,0.031,0.002,0.064,0.004,0.016,0.001,0.012,0.001,0.028,0.002,153.938
2010,1,26,17,14,0.019,0.16,0.029,0.002,0.027,0.002,0.056,0.004,0.014,0.001,0.011,0.001,0.025,0.002,153.938
2020,26,26,16,14,0.018,0.15,0.027,0.002,0.025,0.002,0.053,0.003,0.013,0.001,0.01,0.001,0.023,0.001,153.938
2020,31,26,18,12,0.018,0.15,0.027,0.002,0.025,0.002,0.053,0.003,0.013,0.001,0.01,0.001,0.023,0.001,153.938
2020,9,26,16,12,0.015,0.14,0.024,0.002,0.022,0.001,0.045,0.003,0.011,0.001,0.008,0.001,0.02,0.001,153.938
2020,23,26,12,16,0.015,0.14,0.024,0.002,0.022,0.001,0.045,0.003,0.011,0.001,0.008,0.001,0.02,0.001,153.938
2020,21,26,17,10,0.014,0.14,0.022,0.001,0.02,0.001,0.042,0.003,0.01,0.001,0.008,0.001,0.018,0.001,153.938
2020,11,26,17,9,0.013,0.13,0.02,0.001,0.019,0.001,0.039,0.003,0.01,0.001,0.007,0,0.017,0.001,153.938
2020,23,26,13,11,0.011,0.12,0.017,0.001,0.016,0.001,0.033,0.002,0.008,0.001,0.006,0,0.014,0.001,153.938
2020,36,26,15,8,0.01,0.12,0.015,0.001,0.014,0.001,0.03,0.002,0.007,0,0.006,0,0.013,0.001,153.938
2020,41,26,15,8,0.01,0.12,0.015,0.001,0.014,0.001,0.03,0.002,0.007,0,0.006,0,0.013,0.001,153.938
2020,23,26,10,12,0.01,0.11,0.014,0.001,0.013,0.001,0.027,0.002,0.007,0,0.005,0,0.012,0.001,153.938
2020,9,26,12,9,0.009,0.11,0.013,0.001,0.012,0.001,0.025,0.002,0.006,0,0.005,0,0.011,0.001,153.938
2020,23,26,10,11,0.009,0.11,0.013,0.001,0.012,0.001,0.025,0.002,0.006,0,0.005,0,0.011,0.001,153.938
2010,7,26,7,13,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2020,9,26,11,9,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2020,31,26,11,9,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2020,35,26,14,6,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2020,40,26,8,12,0.008,0.1,0.011,0.001,0.011,0.001,0.022,0.001,0.006,0,0.004,0,0.01,0.001,153.938
2020,31,26,10,9,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2020,31,26,11,8,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2020,31,26,10,9,0.007,0.1,0.01,0.001,0.009,0.001,0.02,0.001,0.005,0,0.004,0,0.009,0.001,153.938
2020,26,26,11,6,0.006,0.09,0.008,0.001,0.007,0,0.016,0.001,0.004,0,0.003,0,0.007,0,153.938
