year,name,species,Plot, d30 , Height (m) , Height (cm) , Crown Dia (m) , Crown Dia (cm) , Crown Circum. (cm)  , LOG AGB AVI , Aboveground biomass (Kg) , Aboveground biomass (t/ha) , Belowground biomass (Kg) , Belowground biomass (t/ha) , Total biomass per ha (t/ha) , AGC (Kg) , BGC (Kg) , Total C (Kg) , Total C (t/ha) ," Btree l,j,p,i "
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 0.97 , 97.00 , 1.04 , 104 , 327 , 0.24 , 1.72 , 0.07 , 1.59 , 0.06 , 0.13 , 0.83 , 0.62 , 1.45 , 0.06 , 3.31 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 1.30 , 130.00 , 1.54 , 154 , 484 , 0.60 , 3.99 , 0.16 , 3.69 , 0.15 , 0.31 , 1.92 , 1.44 , 3.35 , 0.13 , 7.68 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.30 , 1.30 , 130.00 , 1.48 , 148 , 465 , 0.56 , 3.67 , 0.15 , 3.39 , 0.14 , 0.28 , 1.76 , 1.32 , 3.08 , 0.12 , 7.05 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 6.50 , 1.30 , 130.00 , 3.30 , 330 ," 1,037 ", 1.31 , 20.40 , 0.82 , 18.83 , 0.75 , 1.57 , 9.79 , 7.34 , 17.13 , 0.69 , 39.23 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 5.90 , 1.80 , 180.00 , 2.30 , 230 , 723 , 0.97 , 9.42 , 0.38 , 8.70 , 0.35 , 0.72 , 4.52 , 3.39 , 7.91 , 0.32 , 18.12 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 5.30 , 1.70 , 170.00 , 2.10 , 210 , 660 , 0.89 , 7.75 , 0.31 , 7.16 , 0.29 , 0.60 , 3.72 , 2.79 , 6.51 , 0.26 , 14.91 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.40 , 1.40 , 140.00 , 1.00 , 100 , 314 , 0.20 , 1.58 , 0.06 , 1.46 , 0.06 , 0.12 , 0.76 , 0.57 , 1.33 , 0.05 , 3.05 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.32 , 132.00 , 1.82 , 182 , 572 , 0.76 , 5.71 , 0.23 , 5.27 , 0.21 , 0.44 , 2.74 , 2.06 , 4.80 , 0.19 , 10.98 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 4.10 , 1.47 , 147.00 , 2.80 , 280 , 880 , 1.16 , 14.35 , 0.57 , 13.25 , 0.53 , 1.10 , 6.89 , 5.17 , 12.06 , 0.48 , 27.60 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.10 , 110.00 , 0.84 , 84 , 264 , 0.04 , 1.09 , 0.04 , 1.01 , 0.04 , 0.08 , 0.52 , 0.39 , 0.92 , 0.04 , 2.10 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.70 , 0.83 , 83.00 , 1.30 , 130 , 408 , 0.44 , 2.78 , 0.11 , 2.56 , 0.10 , 0.21 , 1.33 , 1.00 , 2.33 , 0.09 , 5.34 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.30 , 1.75 , 175.00 , 2.00 , 200 , 628 , 0.84 , 6.99 , 0.28 , 6.45 , 0.26 , 0.54 , 3.35 , 2.51 , 5.87 , 0.23 , 13.43 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 4.10 , 1.40 , 140.00 , 1.20 , 120 , 377 , 0.37 , 2.34 , 0.09 , 2.16 , 0.09 , 0.18 , 1.12 , 0.84 , 1.97 , 0.08 , 4.50 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.80 , 1.15 , 115.00 , 1.30 , 130 , 408 , 0.44 , 2.78 , 0.11 , 2.56 , 0.10 , 0.21 , 1.33 , 1.00 , 2.33 , 0.09 , 5.34 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.80 , 1.10 , 110.00 , 0.80 , 80 , 251 , (0.01), 0.98 , 0.04 , 0.91 , 0.04 , 0.08 , 0.47 , 0.35 , 0.83 , 0.03 , 1.89 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.30 , 0.96 , 96.00 , 1.07 , 107 , 336 , 0.26 , 1.83 , 0.07 , 1.69 , 0.07 , 0.14 , 0.88 , 0.66 , 1.54 , 0.06 , 3.52 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.32 , 132.00 , 1.13 , 113 , 355 , 0.31 , 2.06 , 0.08 , 1.90 , 0.08 , 0.16 , 0.99 , 0.74 , 1.73 , 0.07 , 3.96 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 4.30 , 2.00 , 200.00 , 2.70 , 270 , 848 , 1.12 , 13.28 , 0.53 , 12.26 , 0.49 , 1.02 , 6.37 , 4.78 , 11.15 , 0.45 , 25.53 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 1.02 , 102.00 , 1.30 , 130 , 408 , 0.44 , 2.78 , 0.11 , 2.56 , 0.10 , 0.21 , 1.33 , 1.00 , 2.33 , 0.09 , 5.34 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.10 , 1.10 , 110.00 , 0.88 , 88 , 276 , 0.08 , 1.21 , 0.05 , 1.11 , 0.04 , 0.09 , 0.58 , 0.43 , 1.01 , 0.04 , 2.32 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.20 , 0.68 , 68.00 , 0.84 , 84 , 264 , 0.04 , 1.09 , 0.04 , 1.01 , 0.04 , 0.08 , 0.52 , 0.39 , 0.92 , 0.04 , 2.10 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 1.00 , 100.00 , 1.06 , 106 , 333 , 0.25 , 1.80 , 0.07 , 1.66 , 0.07 , 0.14 , 0.86 , 0.65 , 1.51 , 0.06 , 3.45 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.08 , 108.00 , 1.20 , 120 , 377 , 0.37 , 2.34 , 0.09 , 2.16 , 0.09 , 0.18 , 1.12 , 0.84 , 1.97 , 0.08 , 4.50 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.40 , 0.90 , 90.00 , 0.97 , 97 , 305 , 0.17 , 1.48 , 0.06 , 1.37 , 0.05 , 0.11 , 0.71 , 0.53 , 1.25 , 0.05 , 2.86 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.80 , 1.37 , 137.00 , 1.10 , 110 , 346 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.20 , 0.77 , 77.00 , 0.79 , 79 , 248 , (0.02), 0.96 , 0.04 , 0.88 , 0.04 , 0.07 , 0.46 , 0.34 , 0.80 , 0.03 , 1.84 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.10 , 0.87 , 87.00 , 0.88 , 88 , 276 , 0.08 , 1.21 , 0.05 , 1.11 , 0.04 , 0.09 , 0.58 , 0.43 , 1.01 , 0.04 , 2.32 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 1.00 , 100.00 , 1.30 , 130 , 408 , 0.44 , 2.78 , 0.11 , 2.56 , 0.10 , 0.21 , 1.33 , 1.00 , 2.33 , 0.09 , 5.34 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.90 , 0.75 , 75.00 , 1.25 , 125 , 393 , 0.41 , 2.55 , 0.10 , 2.36 , 0.09 , 0.20 , 1.23 , 0.92 , 2.15 , 0.09 , 4.91 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.70 , 0.75 , 75.00 , 0.88 , 88 , 276 , 0.08 , 1.21 , 0.05 , 1.11 , 0.04 , 0.09 , 0.58 , 0.43 , 1.01 , 0.04 , 2.32 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.90 , 1.13 , 113.00 , 1.94 , 194 , 610 , 0.82 , 6.54 , 0.26 , 6.04 , 0.24 , 0.50 , 3.14 , 2.36 , 5.50 , 0.22 , 12.59 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 0.73 , 73.00 , 1.28 , 128 , 402 , 0.43 , 2.69 , 0.11 , 2.48 , 0.10 , 0.21 , 1.29 , 0.97 , 2.26 , 0.09 , 5.17 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 1.23 , 123.00 , 1.45 , 145 , 456 , 0.55 , 3.51 , 0.14 , 3.24 , 0.13 , 0.27 , 1.68 , 1.26 , 2.95 , 0.12 , 6.75 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.20 , 0.97 , 97.00 , 1.10 , 110 , 346 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.40 , 1.20 , 120.00 , 1.50 , 150 , 471 , 0.58 , 3.77 , 0.15 , 3.48 , 0.14 , 0.29 , 1.81 , 1.36 , 3.17 , 0.13 , 7.26 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.90 , 0.85 , 85.00 , 0.78 , 78 , 245 , (0.03), 0.93 , 0.04 , 0.86 , 0.03 , 0.07 , 0.45 , 0.34 , 0.78 , 0.03 , 1.79 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.20 , 1.20 , 120.00 , 1.15 , 115 , 361 , 0.33 , 2.14 , 0.09 , 1.97 , 0.08 , 0.16 , 1.03 , 0.77 , 1.80 , 0.07 , 4.11 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.30 , 0.88 , 88.00 , 0.77 , 77 , 242 , (0.04), 0.91 , 0.04 , 0.84 , 0.03 , 0.07 , 0.43 , 0.33 , 0.76 , 0.03 , 1.74 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.30 , 1.36 , 136.00 , 1.43 , 143 , 449 , 0.53 , 3.41 , 0.14 , 3.15 , 0.13 , 0.26 , 1.64 , 1.23 , 2.86 , 0.11 , 6.55 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.70 , 0.82 , 82.00 , 0.90 , 90 , 283 , 0.10 , 1.26 , 0.05 , 1.17 , 0.05 , 0.10 , 0.61 , 0.46 , 1.06 , 0.04 , 2.43 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.20 , 1.10 , 110.00 , 1.18 , 118 , 371 , 0.35 , 2.26 , 0.09 , 2.08 , 0.08 , 0.17 , 1.08 , 0.81 , 1.90 , 0.08 , 4.34 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.30 , 1.14 , 114.00 , 0.78 , 78 , 245 , (0.03), 0.93 , 0.04 , 0.86 , 0.03 , 0.07 , 0.45 , 0.34 , 0.78 , 0.03 , 1.79 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.80 , 1.06 , 106.00 , 1.20 , 120 , 377 , 0.37 , 2.34 , 0.09 , 2.16 , 0.09 , 0.18 , 1.12 , 0.84 , 1.97 , 0.08 , 4.50 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.90 , 0.92 , 92.00 , 1.05 , 105 , 330 , 0.25 , 1.76 , 0.07 , 1.62 , 0.06 , 0.14 , 0.84 , 0.63 , 1.48 , 0.06 , 3.38 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.30 , 0.72 , 72.00 , 0.70 , 70 , 220 , (0.13), 0.74 , 0.03 , 0.68 , 0.03 , 0.06 , 0.35 , 0.27 , 0.62 , 0.02 , 1.42 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.40 , 1.22 , 122.00 , 1.27 , 127 , 399 , 0.42 , 2.64 , 0.11 , 2.44 , 0.10 , 0.20 , 1.27 , 0.95 , 2.22 , 0.09 , 5.08 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.30 , 1.13 , 113.00 , 1.67 , 167 , 525 , 0.68 , 4.75 , 0.19 , 4.38 , 0.18 , 0.37 , 2.28 , 1.71 , 3.99 , 0.16 , 9.13 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.80 , 1.26 , 126.00 , 1.57 , 157 , 493 , 0.62 , 4.16 , 0.17 , 3.84 , 0.15 , 0.32 , 2.00 , 1.50 , 3.50 , 0.14 , 8.00 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.20 , 1.06 , 106.00 , 1.09 , 109 , 342 , 0.28 , 1.91 , 0.08 , 1.76 , 0.07 , 0.15 , 0.91 , 0.69 , 1.60 , 0.06 , 3.66 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.20 , 0.98 , 98.00 , 0.94 , 94 , 295 , 0.14 , 1.39 , 0.06 , 1.28 , 0.05 , 0.11 , 0.67 , 0.50 , 1.17 , 0.05 , 2.67 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 1.23 , 123.00 , 1.12 , 112 , 352 , 0.31 , 2.02 , 0.08 , 1.86 , 0.07 , 0.16 , 0.97 , 0.73 , 1.70 , 0.07 , 3.88 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.20 , 0.98 , 98.00 , 0.83 , 83 , 261 , 0.03 , 1.06 , 0.04 , 0.98 , 0.04 , 0.08 , 0.51 , 0.38 , 0.89 , 0.04 , 2.05 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.50 , 0.78 , 78.00 , 0.90 , 90 , 283 , 0.10 , 1.26 , 0.05 , 1.17 , 0.05 , 0.10 , 0.61 , 0.46 , 1.06 , 0.04 , 2.43 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.53 , 153.00 , 0.90 , 90 , 283 , 0.10 , 1.26 , 0.05 , 1.17 , 0.05 , 0.10 , 0.61 , 0.46 , 1.06 , 0.04 , 2.43 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 5.20 , 1.48 , 148.00 , 1.60 , 160 , 503 , 0.64 , 4.33 , 0.17 , 4.00 , 0.16 , 0.33 , 2.08 , 1.56 , 3.64 , 0.15 , 8.33 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.40 , 0.80 , 80.00 , 0.87 , 87 , 273 , 0.07 , 1.18 , 0.05 , 1.09 , 0.04 , 0.09 , 0.56 , 0.42 , 0.99 , 0.04 , 2.26 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.20 , 0.83 , 83.00 , 0.78 , 78 , 245 , (0.03), 0.93 , 0.04 , 0.86 , 0.03 , 0.07 , 0.45 , 0.34 , 0.78 , 0.03 , 1.79 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.80 , 1.53 , 153.00 , 2.05 , 205 , 644 , 0.87 , 7.36 , 0.29 , 6.80 , 0.27 , 0.57 , 3.54 , 2.65 , 6.19 , 0.25 , 14.16 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.40 , 0.93 , 93.00 , 1.02 , 102 , 320 , 0.22 , 1.65 , 0.07 , 1.53 , 0.06 , 0.13 , 0.79 , 0.60 , 1.39 , 0.06 , 3.18 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.20 , 0.82 , 82.00 , 0.70 , 70 , 220 , (0.13), 0.74 , 0.03 , 0.68 , 0.03 , 0.06 , 0.35 , 0.27 , 0.62 , 0.02 , 1.42 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.10 , 0.85 , 85.00 , 1.30 , 130 , 408 , 0.44 , 2.78 , 0.11 , 2.56 , 0.10 , 0.21 , 1.33 , 1.00 , 2.33 , 0.09 , 5.34 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.00 , 100.00 , 1.08 , 108 , 339 , 0.27 , 1.87 , 0.07 , 1.72 , 0.07 , 0.14 , 0.90 , 0.67 , 1.57 , 0.06 , 3.59 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.40 , 1.10 , 110.00 , 1.08 , 108 , 339 , 0.27 , 1.87 , 0.07 , 1.72 , 0.07 , 0.14 , 0.90 , 0.67 , 1.57 , 0.06 , 3.59 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.09 , 109.00 , 0.92 , 92 , 289 , 0.12 , 1.33 , 0.05 , 1.22 , 0.05 , 0.10 , 0.64 , 0.48 , 1.11 , 0.04 , 2.55 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.60 , 0.83 , 83.00 , 0.72 , 72 , 226 , (0.11), 0.78 , 0.03 , 0.72 , 0.03 , 0.06 , 0.38 , 0.28 , 0.66 , 0.03 , 1.51 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 0.88 , 88.00 , 1.10 , 110 , 346 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.40 , 0.70 , 70.00 , 0.75 , 75 , 236 , (0.07), 0.86 , 0.03 , 0.79 , 0.03 , 0.07 , 0.41 , 0.31 , 0.72 , 0.03 , 1.65 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.80 , 1.47 , 147.00 , 0.70 , 70 , 220 , (0.13), 0.74 , 0.03 , 0.68 , 0.03 , 0.06 , 0.35 , 0.27 , 0.62 , 0.02 , 1.42 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.47 , 147.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.80 , 0.73 , 73.00 , 0.97 , 97 , 305 , 0.17 , 1.48 , 0.06 , 1.37 , 0.05 , 0.11 , 0.71 , 0.53 , 1.25 , 0.05 , 2.86 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.10 , 1.47 , 147.00 , 0.95 , 95 , 298 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.80 , 0.73 , 73.00 , 0.97 , 97 , 305 , 0.17 , 1.48 , 0.06 , 1.37 , 0.05 , 0.11 , 0.71 , 0.53 , 1.25 , 0.05 , 2.86 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.90 , 0.70 , 70.00 , 0.94 , 94 , 295 , 0.14 , 1.39 , 0.06 , 1.28 , 0.05 , 0.11 , 0.67 , 0.50 , 1.17 , 0.05 , 2.67 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.80 , 1.00 , 100.00 , 0.80 , 80 , 251 , (0.01), 0.98 , 0.04 , 0.91 , 0.04 , 0.08 , 0.47 , 0.35 , 0.83 , 0.03 , 1.89 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.30 , 1.30 , 130.00 , 1.37 , 137 , 430 , 0.49 , 3.11 , 0.12 , 2.87 , 0.11 , 0.24 , 1.49 , 1.12 , 2.61 , 0.10 , 5.98 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 3.10 , 1.20 , 120.00 , 1.48 , 148 , 465 , 0.56 , 3.67 , 0.15 , 3.39 , 0.14 , 0.28 , 1.76 , 1.32 , 3.08 , 0.12 , 7.05 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.80 , 1.22 , 122.00 , 0.80 , 80 , 251 , (0.01), 0.98 , 0.04 , 0.91 , 0.04 , 0.08 , 0.47 , 0.35 , 0.83 , 0.03 , 1.89 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 0.90 , 90.00 , 1.00 , 100 , 314 , 0.20 , 1.58 , 0.06 , 1.46 , 0.06 , 0.12 , 0.76 , 0.57 , 1.33 , 0.05 , 3.05 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.70 , 0.93 , 93.00 , 0.75 , 75 , 236 , (0.07), 0.86 , 0.03 , 0.79 , 0.03 , 0.07 , 0.41 , 0.31 , 0.72 , 0.03 , 1.65 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.90 , 1.00 , 100.00 , 0.75 , 75 , 236 , (0.07), 0.86 , 0.03 , 0.79 , 0.03 , 0.07 , 0.41 , 0.31 , 0.72 , 0.03 , 1.65 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.50 , 0.63 , 63.00 , 0.70 , 70 , 220 , (0.13), 0.74 , 0.03 , 0.68 , 0.03 , 0.06 , 0.35 , 0.27 , 0.62 , 0.02 , 1.42 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.40 , 0.73 , 73.00 , 0.75 , 75 , 236 , (0.07), 0.86 , 0.03 , 0.79 , 0.03 , 0.07 , 0.41 , 0.31 , 0.72 , 0.03 , 1.65 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.80 , 1.35 , 135.00 , 1.45 , 145 , 456 , 0.55 , 3.51 , 0.14 , 3.24 , 0.13 , 0.27 , 1.68 , 1.26 , 2.95 , 0.12 , 6.75 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.70 , 1.10 , 110.00 , 0.80 , 80 , 251 , (0.01), 0.98 , 0.04 , 0.91 , 0.04 , 0.08 , 0.47 , 0.35 , 0.83 , 0.03 , 1.89 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 1.40 , 0.70 , 70.00 , 0.75 , 75 , 236 , (0.07), 0.86 , 0.03 , 0.79 , 0.03 , 0.07 , 0.41 , 0.31 , 0.72 , 0.03 , 1.65 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.20 , 0.97 , 97.00 , 1.08 , 108 , 339 , 0.27 , 1.87 , 0.07 , 1.72 , 0.07 , 0.14 , 0.90 , 0.67 , 1.57 , 0.06 , 3.59 
2016,2016 Sample Plot # 08,Avi,2016_2016 Sample Plot # 08_Avi, 2.20 , 0.98 , 98.00 , 0.87 , 87 , 273 , 0.07 , 1.18 , 0.05 , 1.09 , 0.04 , 0.09 , 0.56 , 0.42 , 0.99 , 0.04 , 2.26 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 09,Avi,2016_2016 Sample Plot # 09_Avi, 1.40 , 0.70 , 70.00 , 1.10 , 110 , 346 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
2016,2016 Sample Plot # 09,Avi,2016_2016 Sample Plot # 09_Avi, 4.10 , 1.30 , 130.00 , 1.70 , 170 , 534 , 0.69 , 4.93 , 0.20 , 4.55 , 0.18 , 0.38 , 2.37 , 1.78 , 4.14 , 0.17 , 9.49 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 09,Avi,2016_2016 Sample Plot # 09_Avi, 1.70 , 0.90 , 90.00 , 0.80 , 80 , 251 , (0.01), 0.98 , 0.04 , 0.91 , 0.04 , 0.08 , 0.47 , 0.35 , 0.83 , 0.03 , 1.89 
,,,,,,,,,,,,,,,,,,,,
2016,2016 Sample Plot # 09,Avi,2016_2016 Sample Plot # 09_Avi, 6.20 , 2.10 , 210.00 , 3.39 , 339 ," 1,066 ", 1.33 , 21.63 , 0.87 , 19.96 , 0.80 , 1.66 , 10.38 , 7.79 , 18.17 , 0.73 , 41.59 
2016,2016 Sample Plot # 09,Avi,2016_2016 Sample Plot # 09_Avi, 4.10 , 1.90 , 190.00 , 1.65 , 165 , 518 , 0.67 , 4.63 , 0.19 , 4.27 , 0.17 , 0.36 , 2.22 , 1.67 , 3.89 , 0.16 , 8.90 
2016,2016 Sample Plot # 09,Avi,2016_2016 Sample Plot # 09_Avi, 4.20 , 2.00 , 200.00 , 1.57 , 157 , 493 , 0.62 , 4.16 , 0.17 , 3.84 , 0.15 , 0.32 , 2.00 , 1.50 , 3.50 , 0.14 , 8.00 
,,,,,,,,,,,,,,,,,,,,
