site,year,plot_name,full_plot_name,height_cm,crown_diameter_cm,total_tree_c_kg,total_tree_c_Mg_ha
B,2016,Sample_Plot#08,siteB_2016_plot_08,106,109.00000000000001,1.6,0.06
B,2016,Sample_Plot#08,siteB_2016_plot_08,98,94,1.17,0.05
B,2016,Sample_Plot#08,siteB_2016_plot_08,123,112.00000000000001,1.7,0.07
B,2016,Sample_Plot#08,siteB_2016_plot_08,98,83,0.89,0.04
B,2016,Sample_Plot#08,siteB_2016_plot_08,78,90,1.06,0.04
B,2016,Sample_Plot#08,siteB_2016_plot_08,153,90,1.06,0.04
B,2016,Sample_Plot#08,siteB_2016_plot_08,148,160,3.64,0.15
B,2016,Sample_Plot#08,siteB_2016_plot_08,80,87,0.99,0.04
B,2016,Sample_Plot#08,siteB_2016_plot_08,83,78,0.78,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,153,204.99999999999997,6.19,0.25
B,2016,Sample_Plot#08,siteB_2016_plot_08,93,102,1.39,0.06
B,2016,Sample_Plot#08,siteB_2016_plot_08,82,70,0.62,0.02
B,2016,Sample_Plot#08,siteB_2016_plot_08,85,130,2.33,0.09
B,2016,Sample_Plot#08,siteB_2016_plot_08,100,108,1.57,0.06
B,2016,Sample_Plot#08,siteB_2016_plot_08,110,108,1.57,0.06
B,2016,Sample_Plot#08,siteB_2016_plot_08,109,92,1.11,0.04
B,2016,Sample_Plot#08,siteB_2016_plot_08,83,72,0.66,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,88,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#08,siteB_2016_plot_08,70,75,0.72,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,147,70,0.62,0.02
B,2016,Sample_Plot#08,siteB_2016_plot_08,147,95,1.19,0.05
B,2016,Sample_Plot#08,siteB_2016_plot_08,73,97,1.25,0.05
B,2016,Sample_Plot#08,siteB_2016_plot_08,147,95,1.19,0.05
B,2016,Sample_Plot#08,siteB_2016_plot_08,73,97,1.25,0.05
B,2016,Sample_Plot#08,siteB_2016_plot_08,70,94,1.17,0.05
B,2016,Sample_Plot#08,siteB_2016_plot_08,100,80,0.83,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,130,137,2.61,0.1
B,2016,Sample_Plot#08,siteB_2016_plot_08,120,148,3.08,0.12
B,2016,Sample_Plot#08,siteB_2016_plot_08,122,80,0.83,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,90,100,1.33,0.05
B,2016,Sample_Plot#08,siteB_2016_plot_08,93,75,0.72,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,100,75,0.72,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,63,70,0.62,0.02
B,2016,Sample_Plot#08,siteB_2016_plot_08,73,75,0.72,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,135,145,2.95,0.12
B,2016,Sample_Plot#08,siteB_2016_plot_08,110,80,0.83,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,70,75,0.72,0.03
B,2016,Sample_Plot#08,siteB_2016_plot_08,97,108,1.57,0.06
B,2016,Sample_Plot#08,siteB_2016_plot_08,98,87,0.99,0.04
B,2016,Sample_Plot#09,siteB_2016_plot_09,70,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#09,siteB_2016_plot_09,130,170,4.14,0.17
B,2016,Sample_Plot#09,siteB_2016_plot_09,90,80,0.83,0.03
B,2016,Sample_Plot#09,siteB_2016_plot_09,210,339,18.17,0.73
B,2016,Sample_Plot#09,siteB_2016_plot_09,190,165,3.89,0.16
B,2016,Sample_Plot#09,siteB_2016_plot_09,200,157,3.5,0.14
B,2016,Sample_Plot#09,siteB_2016_plot_09,145,175,4.41,0.18
B,2016,Sample_Plot#09,siteB_2016_plot_09,83,107,1.53,0.06
B,2016,Sample_Plot#09,siteB_2016_plot_09,130,105,1.48,0.06
B,2016,Sample_Plot#09,siteB_2016_plot_09,108,83,0.89,0.04
B,2016,Sample_Plot#09,siteB_2016_plot_09,93,65,0.53,0.02
B,2016,Sample_Plot#09,siteB_2016_plot_09,95,124,2.1,0.08
B,2016,Sample_Plot#09,siteB_2016_plot_09,78,119,1.92,0.08
B,2016,Sample_Plot#09,siteB_2016_plot_09,88,83,0.89,0.04
B,2016,Sample_Plot#09,siteB_2016_plot_09,110,153,3.31,0.13
B,2016,Sample_Plot#09,siteB_2016_plot_09,210,297,13.71,0.55
B,2016,Sample_Plot#09,siteB_2016_plot_09,215,407,26.88,1.08
B,2016,Sample_Plot#09,siteB_2016_plot_09,105,70,0.62,0.02
B,2016,Sample_Plot#09,siteB_2016_plot_09,125,262,10.46,0.42
B,2016,Sample_Plot#09,siteB_2016_plot_09,114,148,3.08,0.12
B,2016,Sample_Plot#09,siteB_2016_plot_09,105,93,1.14,0.05
B,2016,Sample_Plot#09,siteB_2016_plot_09,93,82,0.87,0.03
B,2016,Sample_Plot#09,siteB_2016_plot_09,78,104,1.44,0.06
B,2016,Sample_Plot#09,siteB_2016_plot_09,110,130,2.33,0.09
B,2016,Sample_Plot#09,siteB_2016_plot_09,75,72,0.66,0.03
B,2016,Sample_Plot#09,siteB_2016_plot_09,80,88,1.01,0.04
B,2016,Sample_Plot#09,siteB_2016_plot_09,74,80,0.83,0.03
B,2016,Sample_Plot#09,siteB_2016_plot_09,70,64,0.51,0.02
B,2016,Sample_Plot#09,siteB_2016_plot_09,97,80,0.83,0.03
B,2016,Sample_Plot#09,siteB_2016_plot_09,86,70,0.62,0.02
B,2016,Sample_Plot#09,siteB_2016_plot_09,80,106,1.5,0.06
B,2016,Sample_Plot#09,siteB_2016_plot_09,142,220.00000000000003,7.2,0.29
B,2016,Sample_Plot#09,siteB_2016_plot_09,118,200,5.86,0.23
B,2016,Sample_Plot#09,siteB_2016_plot_09,67,70,0.62,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,105,121,2,0.08
B,2016,Sample_Plot#10,siteB_2016_plot_10,75,106,1.5,0.06
B,2016,Sample_Plot#10,siteB_2016_plot_10,85,69,0.61,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,83,70,0.63,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,156,154,3.35,0.13
B,2016,Sample_Plot#10,siteB_2016_plot_10,88,418,28.42,1.14
B,2016,Sample_Plot#10,siteB_2016_plot_10,90,154,3.35,0.13
B,2016,Sample_Plot#10,siteB_2016_plot_10,90,74,0.69,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,94,67,0.57,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,84,70,0.61,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,103,69,0.61,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,97,96,1.21,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,64,81,0.86,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,170,132,2.41,0.1
B,2016,Sample_Plot#10,siteB_2016_plot_10,100,69,0.6,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,102,67,0.57,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,103,176,4.46,0.18
B,2016,Sample_Plot#10,siteB_2016_plot_10,102,175,4.4,0.18
B,2016,Sample_Plot#10,siteB_2016_plot_10,71,70,0.62,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,167,160,3.62,0.14
B,2016,Sample_Plot#10,siteB_2016_plot_10,80,101,1.37,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,95,85,0.93,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,87,70,0.61,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,86,67,0.57,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,96,99,1.3,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,110,139,2.68,0.11
B,2016,Sample_Plot#10,siteB_2016_plot_10,105,229,7.83,0.31
B,2016,Sample_Plot#10,siteB_2016_plot_10,118,121,2,0.08
B,2016,Sample_Plot#10,siteB_2016_plot_10,98,85,0.93,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,167,165,3.89,0.16
B,2016,Sample_Plot#10,siteB_2016_plot_10,148,85,0.93,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,167,165,3.89,0.16
B,2016,Sample_Plot#10,siteB_2016_plot_10,145,88,1.01,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,130,115.99999999999999,1.81,0.07
B,2016,Sample_Plot#10,siteB_2016_plot_10,122,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#10,siteB_2016_plot_10,102,99,1.3,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,85,69,0.61,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,90,75,0.72,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,77,67,0.57,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,60,130,2.33,0.09
B,2016,Sample_Plot#10,siteB_2016_plot_10,82,99,1.3,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,128,74,0.69,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,62,67,0.57,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,135,121,2,0.08
B,2016,Sample_Plot#10,siteB_2016_plot_10,153,101,1.37,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,90,83,0.88,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,83,83,0.88,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,90,88,1.01,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,95,70,0.61,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,68,88,1.01,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,90,80,0.83,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,110,79,0.81,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,82,83,0.88,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,100,72,0.65,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,170,145,2.96,0.12
B,2016,Sample_Plot#10,siteB_2016_plot_10,116,204.99999999999997,6.16,0.25
B,2016,Sample_Plot#10,siteB_2016_plot_10,105,77,0.76,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,200,343,18.61,0.74
B,2016,Sample_Plot#10,siteB_2016_plot_10,170,113.99999999999999,1.78,0.07
B,2016,Sample_Plot#10,siteB_2016_plot_10,85,99,1.3,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,88,88,1.01,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,85,99,1.3,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,86,143,2.86,0.11
B,2016,Sample_Plot#10,siteB_2016_plot_10,107,91,1.1,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,70,151,3.2,0.13
B,2016,Sample_Plot#10,siteB_2016_plot_10,83,294,13.37,0.53
B,2016,Sample_Plot#10,siteB_2016_plot_10,120,99,1.3,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,180,220.00000000000003,7.2,0.29
B,2016,Sample_Plot#10,siteB_2016_plot_10,140,130,2.33,0.09
B,2016,Sample_Plot#10,siteB_2016_plot_10,120,78,0.78,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,180,257,10.04,0.4
B,2016,Sample_Plot#10,siteB_2016_plot_10,148,154,3.35,0.13
B,2016,Sample_Plot#10,siteB_2016_plot_10,80,67,0.57,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,92,70,0.61,0.02
B,2016,Sample_Plot#10,siteB_2016_plot_10,182,254.99999999999997,9.89,0.4
B,2016,Sample_Plot#10,siteB_2016_plot_10,94,72,0.65,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,85,77,0.76,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,98,95,1.18,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,90,77,0.76,0.03
B,2016,Sample_Plot#10,siteB_2016_plot_10,98,94,1.15,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,105,97,1.24,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,115,99,1.3,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,120,88,1.01,0.04
B,2016,Sample_Plot#10,siteB_2016_plot_10,110,94,1.15,0.05
B,2016,Sample_Plot#10,siteB_2016_plot_10,80,72,0.65,0.03
B,2016,Sample_Plot#11,siteB_2016_plot_11,110,154,3.35,0.13
B,2016,Sample_Plot#11,siteB_2016_plot_11,97,96,1.23,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,108,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#11,siteB_2016_plot_11,122,178,4.58,0.18
B,2016,Sample_Plot#11,siteB_2016_plot_11,140,327,16.81,0.67
B,2016,Sample_Plot#11,siteB_2016_plot_11,180,94,1.15,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,163,193,5.41,0.22
B,2016,Sample_Plot#11,siteB_2016_plot_11,65,103,1.42,0.06
B,2016,Sample_Plot#11,siteB_2016_plot_11,60,101,1.35,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,90,103,1.43,0.06
B,2016,Sample_Plot#11,siteB_2016_plot_11,60,98,1.26,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,90,100,1.32,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,60,72,0.65,0.03
B,2016,Sample_Plot#11,siteB_2016_plot_11,95,99,1.31,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,110,133,2.43,0.1
B,2016,Sample_Plot#11,siteB_2016_plot_11,95,101,1.35,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,65,96,1.21,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,105,77,0.76,0.03
B,2016,Sample_Plot#11,siteB_2016_plot_11,92,93,1.15,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,65,99,1.3,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,120,105,1.47,0.06
B,2016,Sample_Plot#11,siteB_2016_plot_11,65,101,1.35,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,110,154,3.35,0.13
B,2016,Sample_Plot#11,siteB_2016_plot_11,105,94,1.17,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,80,97,1.24,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,120,242,8.82,0.35
B,2016,Sample_Plot#11,siteB_2016_plot_11,120,363,20.96,0.84
B,2016,Sample_Plot#11,siteB_2016_plot_11,125,72,0.65,0.03
B,2016,Sample_Plot#11,siteB_2016_plot_11,75,83,0.88,0.04
B,2016,Sample_Plot#11,siteB_2016_plot_11,80,101,1.36,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,140,182,4.77,0.19
B,2016,Sample_Plot#11,siteB_2016_plot_11,80,99,1.31,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,130,77,0.76,0.03
B,2016,Sample_Plot#11,siteB_2016_plot_11,110,165,3.89,0.16
B,2016,Sample_Plot#11,siteB_2016_plot_11,95,105,1.46,0.06
B,2016,Sample_Plot#11,siteB_2016_plot_11,130,88,1.01,0.04
B,2016,Sample_Plot#11,siteB_2016_plot_11,85,131,2.35,0.09
B,2016,Sample_Plot#11,siteB_2016_plot_11,55,99,1.3,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,165,434,30.73,1.23
B,2016,Sample_Plot#11,siteB_2016_plot_11,95,160,3.62,0.14
B,2016,Sample_Plot#11,siteB_2016_plot_11,80,83,0.88,0.04
B,2016,Sample_Plot#11,siteB_2016_plot_11,110,165,3.89,0.16
B,2016,Sample_Plot#11,siteB_2016_plot_11,132,187,5.08,0.2
B,2016,Sample_Plot#11,siteB_2016_plot_11,80,98,1.29,0.05
B,2016,Sample_Plot#11,siteB_2016_plot_11,122,130,2.33,0.09
B,2016,Sample_Plot#11,siteB_2016_plot_11,96,132,2.41,0.1
B,2016,Sample_Plot#11,siteB_2016_plot_11,55,103,1.41,0.06
B,2016,Sample_Plot#11,siteB_2016_plot_11,150,102,1.39,0.06
B,2016,Sample_Plot#11,siteB_2016_plot_11,70,165,3.89,0.16
B,2016,Sample_Plot#11,siteB_2016_plot_11,100,209,6.45,0.26
B,2016,Sample_Plot#11,siteB_2016_plot_11,140,286,12.61,0.5
B,2016,Sample_Plot#11,siteB_2016_plot_11,130,88,1.01,0.04
B,2016,Sample_Plot#11,siteB_2016_plot_11,120,215,6.82,0.27
B,2016,Sample_Plot#11,siteB_2016_plot_11,90,220.00000000000003,7.2,0.29
B,2016,Sample_Plot#11,siteB_2016_plot_11,110,270,11.11,0.44
B,2016,Sample_Plot#12,siteB_2016_plot_12,200,250,9.46,0.38
B,2016,Sample_Plot#12,siteB_2016_plot_12,210,235,8.29,0.33
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,85,0.94,0.04
B,2016,Sample_Plot#12,siteB_2016_plot_12,230,60,0.45,0.02
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,165,3.89,0.16
B,2016,Sample_Plot#12,siteB_2016_plot_12,135,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,200,5.87,0.23
B,2016,Sample_Plot#12,siteB_2016_plot_12,200,180,4.68,0.19
B,2016,Sample_Plot#12,siteB_2016_plot_12,200,60,0.45,0.02
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,180,4.68,0.19
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,215,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,165,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,220,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,170,140,2.74,0.11
B,2016,Sample_Plot#12,siteB_2016_plot_12,185,210,6.51,0.26
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,220,280,12.06,0.48
B,2016,Sample_Plot#12,siteB_2016_plot_12,140,150,3.17,0.13
B,2016,Sample_Plot#12,siteB_2016_plot_12,170,180,4.68,0.19
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,130,2.33,0.09
B,2016,Sample_Plot#12,siteB_2016_plot_12,210,180,4.68,0.19
B,2016,Sample_Plot#12,siteB_2016_plot_12,185,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,180,4.68,0.19
B,2016,Sample_Plot#12,siteB_2016_plot_12,170,200,5.87,0.23
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,220,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,175,90,1.06,0.04
B,2016,Sample_Plot#12,siteB_2016_plot_12,230,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,185,200,5.87,0.23
B,2016,Sample_Plot#12,siteB_2016_plot_12,210,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,140,2.74,0.11
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,150,3.17,0.13
B,2016,Sample_Plot#12,siteB_2016_plot_12,210,200,5.87,0.23
B,2016,Sample_Plot#12,siteB_2016_plot_12,170,180,4.68,0.19
B,2016,Sample_Plot#12,siteB_2016_plot_12,150,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,110,80,0.83,0.03
B,2016,Sample_Plot#12,siteB_2016_plot_12,240,260,10.29,0.41
B,2016,Sample_Plot#12,siteB_2016_plot_12,210,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,230,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,140,2.74,0.11
B,2016,Sample_Plot#12,siteB_2016_plot_12,100,80,0.83,0.03
B,2016,Sample_Plot#12,siteB_2016_plot_12,140,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,290,220.00000000000003,7.2,0.29
B,2016,Sample_Plot#12,siteB_2016_plot_12,170,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,140,2.74,0.11
B,2016,Sample_Plot#12,siteB_2016_plot_12,295,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,140,120,1.97,0.08
B,2016,Sample_Plot#12,siteB_2016_plot_12,170,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,140,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,120,145,2.95,0.12
B,2016,Sample_Plot#12,siteB_2016_plot_12,170,210,6.51,0.26
B,2016,Sample_Plot#12,siteB_2016_plot_12,155,145,2.95,0.12
B,2016,Sample_Plot#12,siteB_2016_plot_12,220,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,240,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,210,180,4.68,0.19
B,2016,Sample_Plot#12,siteB_2016_plot_12,110,114.99999999999999,1.8,0.07
B,2016,Sample_Plot#12,siteB_2016_plot_12,90,60,0.45,0.02
B,2016,Sample_Plot#12,siteB_2016_plot_12,120,170,4.14,0.17
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,220.00000000000003,7.2,0.29
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,280,12.06,0.48
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,140,2.74,0.11
B,2016,Sample_Plot#12,siteB_2016_plot_12,210,260,10.29,0.41
B,2016,Sample_Plot#12,siteB_2016_plot_12,170,311,15.09,0.6
B,2016,Sample_Plot#12,siteB_2016_plot_12,130,95,1.19,0.05
B,2016,Sample_Plot#12,siteB_2016_plot_12,220,215,6.85,0.27
B,2016,Sample_Plot#12,siteB_2016_plot_12,190,120,1.97,0.08
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,140,2.74,0.11
B,2016,Sample_Plot#12,siteB_2016_plot_12,95,60,0.45,0.02
B,2016,Sample_Plot#12,siteB_2016_plot_12,110,60,0.45,0.02
B,2016,Sample_Plot#12,siteB_2016_plot_12,115,70,0.62,0.02
B,2016,Sample_Plot#12,siteB_2016_plot_12,80,60,0.45,0.02
B,2016,Sample_Plot#12,siteB_2016_plot_12,70,40,0.19,0.01
B,2016,Sample_Plot#12,siteB_2016_plot_12,240,225,7.55,0.3
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,160,3.64,0.15
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,195,5.56,0.22
B,2016,Sample_Plot#12,siteB_2016_plot_12,180,120,1.97,0.08
B,2016,Sample_Plot#12,siteB_2016_plot_12,220,190,5.26,0.21
B,2016,Sample_Plot#12,siteB_2016_plot_12,140,210,6.51,0.26
B,2016,Sample_Plot#12,siteB_2016_plot_12,185,150,3.17,0.13
B,2016,Sample_Plot#12,siteB_2016_plot_12,186,175,4.41,0.18
B,2016,Sample_Plot#12,siteB_2016_plot_12,160,130,2.33,0.09
B,2016,Sample_Plot#13,siteB_2016_plot_13,86,113.99999999999999,1.75,0.07
B,2016,Sample_Plot#13,siteB_2016_plot_13,150,107,1.53,0.06
B,2016,Sample_Plot#13,siteB_2016_plot_13,55,119,1.93,0.08
B,2016,Sample_Plot#13,siteB_2016_plot_13,145,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#13,siteB_2016_plot_13,64,112.99999999999999,1.73,0.07
B,2016,Sample_Plot#13,siteB_2016_plot_13,134,293,13.25,0.53
B,2016,Sample_Plot#13,siteB_2016_plot_13,144,271,11.21,0.45
B,2016,Sample_Plot#13,siteB_2016_plot_13,55,100,1.33,0.05
B,2016,Sample_Plot#13,siteB_2016_plot_13,148,107,1.53,0.06
B,2016,Sample_Plot#13,siteB_2016_plot_13,96,113.99999999999999,1.75,0.07
B,2016,Sample_Plot#13,siteB_2016_plot_13,146,280,12.04,0.48
B,2016,Sample_Plot#13,siteB_2016_plot_13,80,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#13,siteB_2016_plot_13,55,98,1.27,0.05
B,2016,Sample_Plot#13,siteB_2016_plot_13,68,114.99999999999999,1.8,0.07
B,2016,Sample_Plot#13,siteB_2016_plot_13,57,123,2.07,0.08
B,2016,Sample_Plot#13,siteB_2016_plot_13,86,108,1.57,0.06
B,2016,Sample_Plot#13,siteB_2016_plot_13,60,118,1.89,0.08
B,2016,Sample_Plot#13,siteB_2016_plot_13,147,112.00000000000001,1.69,0.07
B,2016,Sample_Plot#13,siteB_2016_plot_13,63,280,12.02,0.48
B,2016,Sample_Plot#13,siteB_2016_plot_13,135,165,3.89,0.16
B,2016,Sample_Plot#13,siteB_2016_plot_13,110,326,16.69,0.67
B,2016,Sample_Plot#13,siteB_2016_plot_13,60,204.99999999999997,6.22,0.25
B,2016,Sample_Plot#13,siteB_2016_plot_13,75,98,1.27,0.05
B,2016,Sample_Plot#13,siteB_2016_plot_13,85,102,1.38,0.06
B,2016,Sample_Plot#13,siteB_2016_plot_13,90,109.00000000000001,1.59,0.06
B,2016,Sample_Plot#14,siteB_2016_plot_14,145,85,0.94,0.04
B,2016,Sample_Plot#14,siteB_2016_plot_14,65,144,2.89,0.12
B,2016,Sample_Plot#14,siteB_2016_plot_14,140,113.99999999999999,1.75,0.07
B,2016,Sample_Plot#14,siteB_2016_plot_14,75,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#14,siteB_2016_plot_14,108,160,3.64,0.15
B,2016,Sample_Plot#14,siteB_2016_plot_14,115,160,3.64,0.15
B,2016,Sample_Plot#14,siteB_2016_plot_14,65,105,1.48,0.06
B,2016,Sample_Plot#14,siteB_2016_plot_14,63,138,2.64,0.11
B,2016,Sample_Plot#14,siteB_2016_plot_14,70,90,1.06,0.04
B,2016,Sample_Plot#14,siteB_2016_plot_14,68,105,1.48,0.06
B,2016,Sample_Plot#14,siteB_2016_plot_14,150,98,1.27,0.05
B,2016,Sample_Plot#14,siteB_2016_plot_14,148,303,14.25,0.57
B,2016,Sample_Plot#14,siteB_2016_plot_14,98,118,1.9,0.08
B,2016,Sample_Plot#14,siteB_2016_plot_14,75,110.00000000000001,1.63,0.07
B,2016,Sample_Plot#14,siteB_2016_plot_14,80,145,2.95,0.12
B,2016,Sample_Plot#14,siteB_2016_plot_14,86,124,2.11,0.08
B,2016,Sample_Plot#14,siteB_2016_plot_14,80,88,1.01,0.04
B,2016,Sample_Plot#14,siteB_2016_plot_14,90,140,2.74,0.11
B,2016,Sample_Plot#14,siteB_2016_plot_14,65,80,0.83,0.03
B,2016,Sample_Plot#14,siteB_2016_plot_14,80,145,2.95,0.12
B,2016,Sample_Plot#14,siteB_2016_plot_14,67,124,2.11,0.08
B,2016,Sample_Plot#14,siteB_2016_plot_14,110,155,3.4,0.14
B,2016,Sample_Plot#14,siteB_2016_plot_14,110,140,2.74,0.11
B,2016,Sample_Plot#14,siteB_2016_plot_14,75,158,3.57,0.14
B,2016,Sample_Plot#14,siteB_2016_plot_14,63,95,1.19,0.05
